userId,email,displayName,interests,school,major,cohort,role,status,profileVisibility
deb318a1-0982-5af3-bb8d-2df386f0a647,fb_320@facebook-combined.local,Nguyễn Văn Bình,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Học viện Nông nghiệp Việt Nam,Nông học,K33,USER,ACTIVE,PUBLIC
debee199-836e-5bba-bdd6-ace4aa465cf1,fb_824@facebook-combined.local,Hoàng Hữu Châu,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Công nghệ - ĐHQGHN,Khoa học dữ liệu,K41,USER,ACTIVE,PUBLIC
deca6731-9734-549c-8a2f-ee5e2f1f5e78,fb_1251@facebook-combined.local,Hồ Nhật Dũng,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Lao động - Xã hội,Quản trị nhân lực,K42,USER,ACTIVE,PUBLIC
ded56708-8caf-5f3e-8bfc-9e6907f0ff3c,fb_3821@facebook-combined.local,Trần Phúc Khang,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Xây dựng Hà Nội,Kỹ thuật xây dựng,K32,USER,ACTIVE,PUBLIC
deded2e2-e22e-519d-b354-35e2aec98c96,fb_2273@facebook-combined.local,Dương Thị Hải,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Học viện Ngân hàng,Tài chính ngân hàng,K44,USER,ACTIVE,PUBLIC
dee04e3f-316e-5d78-989b-2d6112aeaa6e,fb_3576@facebook-combined.local,Đinh Minh Khang,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Mở TP.HCM,Biên phiên dịch,K31,USER,ACTIVE,PUBLIC
dee9fde6-a047-597f-ab64-8552a1f4a201,fb_2343@facebook-combined.local,Phạm Quang Hải,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Sư phạm TP.HCM,Quản lý giáo dục,K43,USER,ACTIVE,PUBLIC
def5b1af-2afa-54ac-bfc8-dcb11a5af9b6,fb_3289@facebook-combined.local,Bùi Gia Hương,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Quy Nhơn,Giáo dục tiểu học,K36,USER,ACTIVE,PUBLIC
df145c3d-b599-5017-963d-3b7db8914cb8,fb_2441@facebook-combined.local,Trần Khánh Hải,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Nông Lâm TP.HCM,Chăn nuôi,K36,USER,ACTIVE,PUBLIC
df197a7f-4403-5671-864f-ca1d14f35ff3,fb_3754@facebook-combined.local,Lý Anh Khang,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học FPT,An toàn thông tin,K45,USER,ACTIVE,PUBLIC
df28271e-70bb-55c5-b400-2de69dfd2aae,fb_776@facebook-combined.local,Đinh Thanh Châu,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Kinh tế - Luật,Kiểm toán,K38,USER,ACTIVE,PUBLIC
df51b36d-56fe-53d8-92fa-eabd90c13f18,fb_1889@facebook-combined.local,Bùi Nhật Giang,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Kinh tế - Luật,Luật thương mại,K35,USER,ACTIVE,PUBLIC
df590f39-b56c-5254-aa0c-0becd5764e00,fb_2056@facebook-combined.local,Đinh Thanh Hà,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học FPT,An toàn thông tin,K39,USER,ACTIVE,PUBLIC
df5b5bfe-4123-5153-9282-f5322f632c86,fb_1199@facebook-combined.local,Tạ Anh Dũng,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Cần Thơ,Công nghệ thực phẩm,K37,USER,ACTIVE,PUBLIC
df6a2d8e-00ef-5c54-9f67-dab32056b8d9,fb_589@facebook-combined.local,Bùi Đức Bình,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Kinh tế Quốc dân,Kinh tế,K33,USER,ACTIVE,PUBLIC
df7b78de-d967-5820-a5fb-04b87b8bfb63,fb_21@facebook-combined.local,Trần Thị An,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Luật TP.HCM,Luật dân sự,K37,USER,ACTIVE,PUBLIC
df7e1e0f-7d3f-5992-a634-ccf3960c9f09,fb_1791@facebook-combined.local,Hồ Hữu Giang,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Luật Hà Nội,Luật kinh tế,K31,USER,ACTIVE,PUBLIC
df876e9b-343e-5a70-8c3a-dfa6f980da6f,fb_1654@facebook-combined.local,Lý Minh Giang,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Ngoại ngữ - Đại học Đà Nẵng,Ngôn ngữ Hàn,K40,USER,ACTIVE,PUBLIC
df8ad5f8-4ac4-5e19-8dde-c4df0fc24eb2,fb_3294@facebook-combined.local,Lý Gia Hương,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Duy Tân,Hướng dẫn du lịch,K39,USER,ACTIVE,PUBLIC
dfa3fcf3-57d3-4d7b-92fb-9374cbfe3cb5,user14@example.com,Vu Bao Giang,Muon tim ban hoc cung mon va trao doi kinh nghiem,Đại học Y tế Công cộng,Y tế công cộng,K44,USER,ACTIVE,PRIVATE
dfc5592e-93a1-5720-9d17-ba5611e9bc76,fb_432@facebook-combined.local,Ngô Quang Bình,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Khoa học Tự nhiên - ĐHQG TP.HCM,Quản lý tài nguyên,K39,USER,ACTIVE,PUBLIC
dfd1e319-98eb-52ab-a237-80e36e782d2e,fb_3216@facebook-combined.local,Đinh Văn Hương,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Lao động - Xã hội,Quản trị nhân lực,K34,USER,ACTIVE,PUBLIC
dfd4cc21-6d52-59b5-b32e-6bd415fb4ece,fb_2085@facebook-combined.local,Huỳnh Tuấn Hà,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Hà Nội,Ngôn ngữ Anh,K35,USER,ACTIVE,PUBLIC
dfe1616d-3ef3-5ccc-a3ef-5c6847c0c869,fb_696@facebook-combined.local,Đinh Minh Châu,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Văn hóa Hà Nội,Quản trị du lịch,K44,USER,ACTIVE,PUBLIC
dffd0fb4-6069-5fb2-9439-39889d781808,fb_3971@facebook-combined.local,Hồ Thanh Linh,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Luật Hà Nội,Luật kinh tế,K39,USER,ACTIVE,PUBLIC
e01d5991-0727-56dc-a0c2-4d5927b9cad9,fb_1506@facebook-combined.local,Vũ Anh Duy,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Khoa học Xã hội và Nhân văn - ĐHQGHN,Quan hệ công chúng,K36,USER,ACTIVE,PUBLIC
e036a043-7bd2-528a-9a4b-a487248b993c,fb_967@facebook-combined.local,Võ Văn Dũng,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Văn Lang,Digital Marketing,K40,USER,ACTIVE,PUBLIC
e05da650-9877-5a71-8f9d-e8a6d729f5d2,fb_334@facebook-combined.local,Lý Văn Bình,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Kiến trúc TP.HCM,Quản lý xây dựng,K32,USER,ACTIVE,PUBLIC
e062c331-2bad-506c-8874-5e0fe550eab1,fb_710@facebook-combined.local,Đỗ Hoài Châu,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Luật Hà Nội,Luật kinh tế,K32,USER,ACTIVE,PUBLIC
e0791e9b-d1a4-5767-ae34-e74ac5f19bf9,fb_1546@facebook-combined.local,Vũ Đức Duy,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Tài chính - Marketing,Marketing,K43,USER,ACTIVE,PUBLIC
e07d00df-5545-5a30-8b1b-3c756fec7523,fb_3460@facebook-combined.local,Nguyễn Đức Hương,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Sư phạm Kỹ thuật Đà Nẵng,Kỹ thuật phần mềm,K33,USER,ACTIVE,PUBLIC
e0aa53e0-bfd8-5843-8b32-1fbc7a3480f0,fb_3308@facebook-combined.local,Đặng Quang Hương,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Hà Nội,Ngôn ngữ Anh,K35,USER,ACTIVE,PUBLIC
e0ae5130-04e7-52d5-8eeb-5b7b292da980,fb_1398@facebook-combined.local,Phan Quang Duy,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Sư phạm Kỹ thuật Đà Nẵng,Kỹ thuật phần mềm,K38,USER,ACTIVE,PUBLIC
e0b0c2f2-b987-53f6-82f1-02242a3d173f,fb_1258@facebook-combined.local,Phan Nhật Dũng,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Kinh tế TP.HCM,Kế toán,K31,USER,ACTIVE,PUBLIC
e0b54b1e-b200-5912-81f4-4908da304876,fb_3694@facebook-combined.local,Lý Tuấn Khang,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Cần Thơ,Công nghệ thực phẩm,K35,USER,ACTIVE,PUBLIC
e0bf7b4a-2dc0-599a-b6b4-7d7d2dff8921,fb_1849@facebook-combined.local,Bùi Bảo Giang,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Học viện Ngân hàng,Tài chính ngân hàng,K41,USER,ACTIVE,PUBLIC
e0cfeef5-3014-55c1-985d-58bffe6f4747,fb_2@facebook-combined.local,Lê Văn An,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Học viện Nông nghiệp Việt Nam,Nông học,K38,USER,ACTIVE,PUBLIC
e0d06892-03da-5d5d-b2b2-9997a4b3799b,fb_3183@facebook-combined.local,Phạm Phúc Huy,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Luật Hà Nội,Luật kinh tế,K34,USER,ACTIVE,PUBLIC
e0d3b612-5c39-5c75-a8cd-481ec2a7cfac,fb_3578@facebook-combined.local,Phan Minh Khang,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Ngoại ngữ - Đại học Đà Nẵng,Ngôn ngữ Hàn,K40,USER,ACTIVE,PUBLIC
e0d43a8e-8ca4-5b32-b409-5417bf83218c,fb_237@facebook-combined.local,Trương Anh An,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học FPT,An toàn thông tin,K32,USER,ACTIVE,PUBLIC
e0e9c257-40e1-545d-ac9d-d25f2b0e53a9,fb_1232@facebook-combined.local,Ngô Đức Dũng,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Y Hà Nội,Y khoa,K36,USER,ACTIVE,PUBLIC
e1084b69-437d-5fe9-bcb3-2233bf92d99a,fb_2559@facebook-combined.local,Tạ Phúc Hải,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Học viện Công nghệ Bưu chính Viễn thông,Hệ thống thông tin,K45,USER,ACTIVE,PUBLIC
e1146fda-72f1-5d48-b83b-d6114cc6bb89,fb_1183@facebook-combined.local,Phạm Anh Dũng,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Nông Lâm Huế,Bảo vệ thực vật,K32,USER,ACTIVE,PUBLIC
e11cbbab-1571-574a-89a3-361a172e0005,fb_3532@facebook-combined.local,Ngô Văn Khang,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Bách khoa Hà Nội,Công nghệ thông tin,K37,USER,ACTIVE,PUBLIC
e15159b3-68e7-59eb-80b2-aafcbd233d3f,fb_1808@facebook-combined.local,Đặng Khánh Giang,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Khoa học Xã hội và Nhân văn - ĐHQGHN,Quan hệ công chúng,K41,USER,ACTIVE,PUBLIC
e1598e4d-fb51-5990-b34a-9b76c14054c0,fb_923@facebook-combined.local,Phạm Nhật Châu,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Kiến trúc TP.HCM,Quản lý xây dựng,K43,USER,ACTIVE,PUBLIC
e15d6732-2dcb-5ead-8545-418e8780433d,fb_1070@facebook-combined.local,Đỗ Quang Dũng,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Sư phạm Kỹ thuật Đà Nẵng,Kỹ thuật phần mềm,K43,USER,ACTIVE,PUBLIC
e1756b80-7a7d-5ca0-a57e-5c29f3cadba5,fb_4032@facebook-combined.local,Ngô Hữu Linh,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Y Hà Nội,Y khoa,K31,USER,ACTIVE,PUBLIC
e179da4f-dd20-5289-ad31-500a326e6d9e,fb_1206@facebook-combined.local,Vũ Bảo Dũng,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Ngoại ngữ - ĐHQGHN,Ngôn ngữ Nhật,K43,USER,ACTIVE,PUBLIC
e1984b6a-c548-5507-879e-e86baaf8461a,fb_3150@facebook-combined.local,Đỗ Đức Huy,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Cần Thơ,Công nghệ thực phẩm,K34,USER,ACTIVE,PUBLIC
e1a7de01-28e5-5d6c-8b31-f673377266a0,fb_3327@facebook-combined.local,Võ Thanh Hương,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Kinh tế - Luật,Kiểm toán,K39,USER,ACTIVE,PUBLIC
e1d14e8c-31ee-5c73-ac34-c39dbd32a8e6,fb_1442@facebook-combined.local,Lê Tuấn Duy,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Kiến trúc Hà Nội,Kiến trúc,K33,USER,ACTIVE,PUBLIC
e1e88717-09b0-5452-973b-a2615a4eaf1e,fb_2013@facebook-combined.local,Dương Gia Hà,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Thương mại,Kinh doanh quốc tế,K33,USER,ACTIVE,PUBLIC
e212bf0b-4b2c-59eb-bd4a-32217315280a,fb_3173@facebook-combined.local,Dương Nhật Huy,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Tài chính - Marketing,Marketing,K31,USER,ACTIVE,PUBLIC
e22f6750-be82-54e5-b0fd-e415090e1afb,fb_739@facebook-combined.local,Tạ Gia Châu,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Quy Nhơn,Giáo dục tiểu học,K43,USER,ACTIVE,PUBLIC
e23cfe2a-983c-51b6-ab96-4866588b2e35,fb_3956@facebook-combined.local,Đinh Quang Linh,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Học viện Báo chí và Tuyên truyền,Truyền thông đa phương tiện,K31,USER,ACTIVE,PUBLIC
e2546165-8732-4836-a97e-c53748563dca,user18@example.com,Le Duy Dung,Dang hoc CNTT va quan tam den cong nghe moi,Đại học Kinh tế TP.HCM,Kế toán,K34,USER,ACTIVE,PUBLIC
e276ee8c-9281-5dff-afac-6273851c296a,fb_936@facebook-combined.local,Đinh Nhật Châu,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Bách khoa Hà Nội,Công nghệ thông tin,K41,USER,ACTIVE,PUBLIC
e277727b-3a7f-5ebe-91a2-01c37658a59a,fb_1935@facebook-combined.local,Mai Văn Hà,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học FPT,An toàn thông tin,K40,USER,ACTIVE,PUBLIC
e28aba05-35ec-5b35-894f-8a84ee6338cf,fb_2405@facebook-combined.local,Huỳnh Tuấn Hải,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Tài nguyên và Môi trường TP.HCM,Biến đổi khí hậu,K43,USER,ACTIVE,PUBLIC
e29a9247-d1e9-5305-8ed0-0d1c5ba273a6,fb_3127@facebook-combined.local,Võ Bảo Huy,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Kinh tế TP.HCM,Kế toán,K30,USER,ACTIVE,PUBLIC
e29b1a97-e43f-53ff-868d-1c7738d07f01,fb_523@facebook-combined.local,Phạm Khánh Bình,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Ngoại ngữ - ĐHQGHN,Ngôn ngữ Nhật,K32,USER,ACTIVE,PUBLIC
e2d5f7dc-1190-58ef-a7a6-a548d498b543,fb_2169@facebook-combined.local,Bùi Bảo Hà,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Kiến trúc Hà Nội,Kiến trúc,K38,USER,ACTIVE,PUBLIC
e2d5ffd0-3947-5103-92f2-dcfb8c3ec504,fb_2533@facebook-combined.local,Dương Nhật Hải,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Công nghệ - ĐHQGHN,Khoa học dữ liệu,K38,USER,ACTIVE,PUBLIC
e2da4f3f-7ecd-5da5-91a4-4478dfe7de35,fb_3637@facebook-combined.local,Trương Quang Khang,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Kinh tế - Luật,Kiểm toán,K43,USER,ACTIVE,PUBLIC
e2fda3e7-ebd0-5d17-aef9-2b4f789ad3ec,fb_813@facebook-combined.local,Dương Tuấn Châu,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Kinh tế - Luật,Kiểm toán,K31,USER,ACTIVE,PUBLIC
e306759d-0bff-5c07-8692-8331c138e163,fb_622@facebook-combined.local,Lê Phúc Bình,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Học viện Báo chí và Tuyên truyền,Truyền thông đa phương tiện,K33,USER,ACTIVE,PUBLIC
e30b086f-8402-5cbb-a34d-3b7100526040,fb_2994@facebook-combined.local,Lý Quang Huy,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Công nghệ - ĐHQGHN,Khoa học dữ liệu,K33,USER,ACTIVE,PUBLIC
e313b0f7-322c-587a-a1da-52aa2c470427,fb_3632@facebook-combined.local,Ngô Quang Khang,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Kinh tế Quốc dân,Kinh tế,K32,USER,ACTIVE,PUBLIC
e327cc1f-dbee-53ab-9195-f1f9aeabd0d5,fb_3512@facebook-combined.local,Ngô Phúc Hương,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Nông Lâm Huế,Bảo vệ thực vật,K42,USER,ACTIVE,PUBLIC
e3303890-5872-5a95-93b4-427d2efe998d,fb_598@facebook-combined.local,Phan Đức Bình,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Hà Nội,Ngôn ngữ Anh,K33,USER,ACTIVE,PUBLIC
e3309ac4-ff44-5749-8a9e-7ebae8e8cb56,fb_1975@facebook-combined.local,Mai Minh Hà,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Khoa học Tự nhiên - ĐHQG TP.HCM,Quản lý tài nguyên,K32,USER,ACTIVE,PUBLIC
e38328f6-c258-5d5c-b5ad-6bd2ef1158a5,fb_1459@facebook-combined.local,Tạ Tuấn Duy,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Lao động - Xã hội,Quản trị nhân lực,K41,USER,ACTIVE,PUBLIC
e3a39ab1-b6a1-528b-9292-efb5029940ef,fb_2384@facebook-combined.local,Hoàng Ngọc Hải,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Học viện Ngân hàng,Tài chính ngân hàng,K42,USER,ACTIVE,PUBLIC
e3b84fbd-d50d-5644-aa66-d3f2a1758d6a,fb_312@facebook-combined.local,Ngô Phúc An,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Kinh tế TP.HCM,Kế toán,K31,USER,ACTIVE,PUBLIC
e3bda58d-aa85-50e7-81bb-c4266c20e21f,fb_931@facebook-combined.local,Hồ Nhật Châu,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Kiến trúc TP.HCM,Quản lý xây dựng,K38,USER,ACTIVE,PUBLIC
e3cab712-43e7-5ddb-b4a9-2e6d1ad67566,fb_486@facebook-combined.local,Vũ Tuấn Bình,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Học viện Ngân hàng,Tài chính ngân hàng,K42,USER,ACTIVE,PUBLIC
e3cc1dbb-961f-5317-89a6-2af39b91a9c2,fb_3486@facebook-combined.local,Vũ Nhật Hương,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Học viện Báo chí và Tuyên truyền,Truyền thông đa phương tiện,K30,USER,ACTIVE,PUBLIC
e3d02fbe-5d9a-59fc-a0cc-ae7d39f9fc3a,fb_652@facebook-combined.local,Ngô Văn Châu,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Sư phạm Hà Nội,Sư phạm,K40,USER,ACTIVE,PUBLIC
e3d05e6e-08ea-52c0-b035-7484cc56d6ee,fb_20@facebook-combined.local,Nguyễn Thị An,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Kinh tế - Luật,Luật thương mại,K42,USER,ACTIVE,PUBLIC
e3dc110f-4274-5eb0-831b-8a63c63a0d48,fb_1921@facebook-combined.local,Trần Văn Hà,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Văn Lang,Digital Marketing,K32,USER,ACTIVE,PUBLIC
e3dd262b-d6ef-57b8-896d-17da7f16c07c,fb_3443@facebook-combined.local,Phạm Bảo Hương,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Bách khoa Hà Nội,Công nghệ thông tin,K35,USER,ACTIVE,PUBLIC
e3decd6a-b0f4-5c3c-aa74-89785cc71643,fb_1413@facebook-combined.local,Dương Thanh Duy,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Học viện Công nghệ Bưu chính Viễn thông,Hệ thống thông tin,K35,USER,ACTIVE,PUBLIC
e4121cf4-d7a7-539d-a632-788df53d7785,fb_1920@facebook-combined.local,Nguyễn Văn Hà,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Y tế Công cộng,Y tế công cộng,K41,USER,ACTIVE,PUBLIC
e41888d9-c6a0-56b4-bdbb-c8ed915ef645,fb_396@facebook-combined.local,Đinh Hoài Bình,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Kinh tế - Luật,Kiểm toán,K32,USER,ACTIVE,PUBLIC
e419bb4d-f18c-5b1f-8d11-9cdc1ece274f,fb_2210@facebook-combined.local,Đỗ Nhật Hà,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Nông Lâm TP.HCM,Chăn nuôi,K34,USER,ACTIVE,PUBLIC
e41a25e9-17c6-5a27-8dd6-fc956370cd42,fb_3606@facebook-combined.local,Vũ Gia Khang,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Kiến trúc Hà Nội,Kiến trúc,K33,USER,ACTIVE,PUBLIC
e423a873-4d48-5f44-aa1a-c8d91fb58afb,fb_3148@facebook-combined.local,Đặng Đức Huy,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Tài nguyên và Môi trường Hà Nội,Khoa học môi trường,K32,USER,ACTIVE,PUBLIC
e43c5ada-e43e-56fa-b562-42f711f5834d,fb_2478@facebook-combined.local,Phan Anh Hải,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Kinh tế TP.HCM,Kế toán,K36,USER,ACTIVE,PUBLIC
e451ca53-ded1-5ec9-8361-88e1f76621b3,fb_702@facebook-combined.local,Lê Hoài Châu,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Học viện Báo chí và Tuyên truyền,Truyền thông đa phương tiện,K41,USER,ACTIVE,PUBLIC
e45bf6df-62c3-5957-9534-ce43215421cd,fb_2022@facebook-combined.local,Lê Quang Hà,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Y tế Công cộng,Y tế công cộng,K45,USER,ACTIVE,PUBLIC
e45cf13f-a904-51b3-8676-6b74ecf4b58e,fb_2134@facebook-combined.local,Lý Khánh Hà,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Kinh tế - Luật,Kiểm toán,K31,USER,ACTIVE,PUBLIC
e45fcfc3-f8a0-4a57-845b-df2b7d60239c,debug_651589592@test.com,Debug User,null,Đại học Công nghệ - ĐHQGHN,Khoa học dữ liệu,K39,USER,ACTIVE,PUBLIC
e46e28ce-0323-55bc-9335-4dd36caf1fd2,fb_843@facebook-combined.local,Phạm Khánh Châu,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Nông Lâm TP.HCM,Chăn nuôi,K44,USER,ACTIVE,PUBLIC
e472b2d0-edfb-5961-9ef3-fa7bd5820584,fb_1300@facebook-combined.local,Nguyễn Thị Duy,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Luật Hà Nội,Luật kinh tế,K34,USER,ACTIVE,PUBLIC
e474e90f-8f75-598f-bf6b-88a7591f35b3,fb_2577@facebook-combined.local,Trương Văn Hiếu,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Tài chính - Marketing,Marketing,K37,USER,ACTIVE,PUBLIC
